Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-602.8009	-746.8633	144.0624	1.141309	7.41051	0.1579917	1.936476
6	-602.1434	-745.5114	143.368	1.061644	12.2519	0.1544702	1.936476
12	-602.8059	-746.4017	143.5958	1.26744	12.2519	0.1266175	1.707166
18	-609.661	-754.088	144.427	1.601035	8.59653	0.2132774	0.9892566
24	-614.1768	-759.2248	145.048	1.344634	2.966269	0.2845425	1.744279
30	-611.0989	-755.5665	144.4676	1.198487	3.727072	0.2125205	2.160963
36	-613.8821	-758.0964	144.2143	1.248101	3.027809	0.2283916	2.435611
42	-620.3885	-763.9999	143.6114	1.148354	3.009121	0.4781569	2.545836
48	-614.0365	-757.177	143.1405	1.040613	1.983736	0.322359	3.383276
54	-601.7092	-746.9694	145.2603	1.080332	2.615796	0.2663312	1.919543
60	-601.2949	-745.9339	144.639	1.099286	3.886022	0.3217904	1.892934
66	-606.6534	-750.5619	143.9085	1.282452	2.856363	0.2523181	2.611032
72	-602.1517	-747.0839	144.9322	1.191873	3.467032	0.3065999	1.754949
78	-604.4178	-748.7441	144.3263	1.291233	3.024314	0.5863486	1.875023
84	-603.4336	-748.5599	145.1263	1.454209	3.818286	0.3298099	1.278486
90	-609.0165	-754.3198	145.3033	1.195728	2.683931	0.2411248	1.834271
96	-612.2622	-756.5274	144.2652	1.021544	3.388542	0.2411248	2.432942
102	-592.8387	-737.5494	144.7107	1.471172	6.153224	0.1883761	1.358004
108	-592.8852	-737.3871	144.502	1.471172	5.064203	0.2353254	1.622765
114	-594.9593	-739.3374	144.3781	1.362261	6.34274	0.2035489	1.622765
120	-595.4749	-739.3579	143.883	1.382852	5.69872	0.1784137	2.106648
126	-592.2801	-736.5716	144.2915	1.310069	5.371159	0.285012	1.737794
132	-594.5016	-737.5817	143.0801	0.9804003	2.935418	0.2155173	3.330878
138	-592.9938	-735.9087	142.9149	1.206734	3.23779	0.2920486	3.102573
144	-596.4156	-738.1659	141.7503	0.8676419	4.262848	0.2816806	3.783429
150	-609.9154	-752.3295	142.4141	0.7433609	4.170482	0.2444967	3.542794
156	-610.217	-751.5797	141.3627	0.9798299	7.654503	0.1288236	3.721747
162	-603.7923	-745.2098	141.4176	1.104959	7.654503	0.1671863	3.5387
168	-601.6676	-745.5579	143.8903	0.9816986	3.467048	0.221374	2.705498
174	-605.9209	-750.4924	144.5714	1.49165	5.223867	0.2334629	1.52854
180	-609.068	-752.7135	143.6456	0.9357171	2.670556	0.1977706	3.123886
186	-611.8025	-754.5959	142.7934	0.7810312	4.570706	0.2059076	3.288108
192	-604.423	-748.5984	144.1754	1.67382	2.20473	1.070141	1.588513
198	-596.7336	-741.8789	145.1453	1.365108	3.754086	0.332529	1.348533
204	-603.7503	-747.73	143.9797	1.232154	5.542497	0.2562952	2.021647
210	-605.176	-749.8012	144.6252	1.513925	5.734105	0.271009	1.290753
216	-601.6719	-745.7805	144.1085	1.459238	7.355325	0.09576733	1.858748
222	-601.9808	-747.444	145.4632	1.559041	3.806302	0.1793477	1.242252
228	-596.6178	-740.5176	143.8998	1.559041	9.198248	0.1524655	1.538235
234	-601.336	-745.1462	143.8102	1.373288	4.745026	0.3539481	2.035779
240	-596.9511	-741.8991	144.948	1.295466	2.698966	0.224521	2.032591
246	-601.4996	-745.0196	143.5199	1.374339	8.840096	0.224521	1.824835
252	-592.305	-736.0115	143.7066	1.315157	5.832853	0.1864893	2.227047
258	-590.4067	-734.4913	144.0846	1.361243	4.95188	0.1880926	2.099251
264	-588.7552	-732.8807	144.1255	1.361243	3.085492	0.1408542	2.577522
270	-589.0037	-733.8833	144.8795	1.509207	4.951986	0.1748314	1.470853
276	-586.9108	-730.2134	143.3025	1.149012	4.15243	0.2526946	2.763796
282	-590.8373	-733.7725	142.9353	1.125715	3.038166	0.480598	2.962851
288	-592.0187	-734.7985	142.7798	1.322017	3.125568	0.4107819	2.991656
294	-587.3686	-731.7255	144.3569	1.315303	3.223029	0.4147405	1.97545
300	-604.3217	-749.3627	145.041	1.595269	3.008218	0.224695	1.668931
306	-590.162	-734.9791	144.8171	1.611095	2.314147	0.4600195	1.68374
312	-595.5837	-739.9574	144.3737	1.636824	3.842094	0.3928764	1.60921
318	-606.8449	-751.5191	144.6742	1.687985	2.988531	0.3808053	1.60921
324	-603.8432	-749.6692	145.826	1.687985	2.786724	0.1989762	1.113164
330	-601.2145	-746.2609	145.0464	1.813292	3.480065	0.3969789	1.016443
336	-598.5749	-743.6045	145.0296	1.828046	4.401736	0.2752445	0.9678802
342	-596.6172	-742.4955	145.8783	1.756963	2.659123	0.1998531	1.052492
348	-605.3515	-750.2261	144.8747	1.610921	2.868242	0.4120589	1.512172
354	-599.3822	-740.8428	141.4606	0.952597	4.573159	0.1342336	4.096194
360	-603.7392	-746.882	143.1428	1.076671	15.28536	0.07747007	2.038429
366	-597.5836	-741.3773	143.7937	1.292721	8.131683	0.1245052	2.002218
372	-598.432	-742.0426	143.6106	1.358922	7.633637	0.1730765	2.029683
378	-607.9683	-751.7877	143.8194	1.446789	6.048642	0.2772253	1.865045
